candidate_idx,conversation_id,message_count,duration_minutes,flags,dialogue_text,primary_intent,escalation_needed,escalation_rationale,evidence_notes,ambiguity_notes
168,77775,7,160.2,Clean; Branching,"[Turn 0 | CUSTOMER | @133336 | 2017-11-30 11:36:13] (root):
@Tesco Hi, what are you going to do about adding changing places toilets in your stores? https://t.co/HCRUO2xCI8

[Turn 1 | TESCO | @Tesco | 2017-11-30 12:00:07] (in reply to 77775):
@133336 We know how important Changing Places facilities can be to our customers who need them and wherever possible we will try and accommodate them in our stores. 1/3

[Turn 2 | CUSTOMER | @133336 | 2017-11-30 12:11:03] (in reply to 77773):
@Tesco Can you provide that campaign specifically with a statement? We signatories received an update from them that none of the named retailers have responded to them yet.

[Turn 3 | TESCO | @Tesco | 2017-11-30 12:38:39] (in reply to 77775):
@133336 Where there is space available and it is operationally possible as part of our store development programme we will look to install them. 2/3

[Turn 4 | TESCO | @Tesco | 2017-11-30 12:38:41] (in reply to 77775):
@133336 Our three facilities make us the leading supermarket in the UK for offering Changing Place facilities and we very much hope this will encourage other retailers and supermarkets across the UK to follow suit - Allyn 3/3

[Turn 5 | CUSTOMER | @133336 | 2017-11-30 12:44:18] (in reply to 77776):
@Tesco Thank you for your response Allyn, I hope you can reach out to the campaign with this information. Here is the update where they called for action on twitter to get a response from you supermarkets: https://t.co/LDnCLB6JQW

[Turn 6 | TESCO | @Tesco | 2017-11-30 14:16:26] (in reply to 79555):
@133336 Don't hesitate to get in touch again if you have any further queries. :) TY - Jaz",store_experience_and_staff,do_not_escalate,none,Changing Places toilet facilities policy question,
169,949797,7,2650.7,Clean; Branching,"[Turn 0 | CUSTOMER | @345269 | 2017-10-21 17:51:09] (root):
@Tesco bought today, label doesn't say if it can go in the washing machine though, can't remove the lights or sound pack either https://t.co/4eenpOpoi7

[Turn 1 | TESCO | @Tesco | 2017-10-21 19:59:24] (in reply to 949797):
@345269 Hi Samantha, If possible can you please send me the Barcode so I can look into this further? Thanks - Callum

[Turn 2 | CUSTOMER | @345269 | 2017-10-21 20:22:48] (in reply to 949795):
@Tesco  https://t.co/ZuREuTjtno

[Turn 3 | TESCO | @Tesco | 2017-10-22 09:15:13] (in reply to 949796):
@345269 Hi Samantha. Thanks for getting back to us. I'm going to speak to my colleague about this, I'll be in touch shortly! Thanks - Chris

[Turn 4 | TESCO | @Tesco | 2017-10-23 13:22:30] (in reply to 949796):
@345269 Hi Samantha, this jumper has been fully tested and the lights are waterproof so can confirm it can be washed at 40 degrees. 1/2

[Turn 5 | TESCO | @Tesco | 2017-10-23 13:22:39] (in reply to 949796):
@345269 The lights aren’t removable, because they can be put in to a standard washing machine.  Hope this helps. - Rocsi 2/2

[Turn 6 | CUSTOMER | @345269 | 2017-10-23 14:01:53] (in reply to 949798):
@Tesco Thanks",product_quality_and_safety,do_not_escalate,none,Light-up jumper washing instructions query,
170,1676952,8,195.1,Clean; Branching; Multi-Customer,"[Turn 0 | CUSTOMER | @510080 | 2017-10-17 12:51:18] (root):
Absolutely disgusted with my Tesco BBQ Chicken Wrap no mayo. Only two bits of chicken...

[Turn 1 | CUSTOMER | @353531 | 2017-10-17 13:08:16] (in reply to 1676952):
@510080 @Tesco I can’t say I’m surprised that they’re losing market share...

[Turn 2 | CUSTOMER | @510080 | 2017-10-17 13:12:17] (in reply to 1676951):
@353531 @Tesco Deserved imo

[Turn 3 | TESCO | @Tesco | 2017-10-17 16:06:14] (in reply to 1676946):
@510080 Hi Jim, I’m sorry the wrap was not filled very well. I can understand how upsetting this is. Can you DM me some more information please? 1/5

[Turn 4 | TESCO | @Tesco | 2017-10-17 16:06:17] (in reply to 1676946):
@510080 Your full name, address, email address, amount you paid, store you purchased from, use by date, supplier code and the barcode? 2/5

[Turn 5 | TESCO | @Tesco | 2017-10-17 16:06:19] (in reply to 1676946):
@510080 Once I have received this I will arrange a Tesco gift card to be sent out to you and also get this fed back to the suppliers.3/5

[Turn 6 | TESCO | @Tesco | 2017-10-17 16:06:22] (in reply to 1676946):
@510080 Also, could you please confirm if you’re happy for me to pass your contact details to the suppliers? 4/5

[Turn 7 | TESCO | @Tesco | 2017-10-17 16:06:25] (in reply to 1676946):
@510080 Please also let me know if you would like a moneycard via email or via post? Thanks - Donna 5/5",product_quality_and_safety,escalate,refund_or_compensation,BBQ chicken wrap underfilled; gift card offered,
171,1694003,8,296.4,Clean; Branching,"[Turn 0 | CUSTOMER | @514048 | 2017-11-06 17:15:39] (root):
@Tesco grapes bought on Saturday from Lincoln store... 🤔😔 https://t.co/fsXykycbOi

[Turn 1 | TESCO | @Tesco | 2017-11-06 18:44:03] (in reply to 1694003):
@514048 Hi there, oh no! Are they still in date? TY - George

[Turn 2 | CUSTOMER | @514048 | 2017-11-06 18:54:04] (in reply to 1694003):
@Tesco Yes George. Best before the 7th. F

[Turn 3 | TESCO | @Tesco | 2017-11-06 22:10:37] (in reply to 1694006):
@514048 Hi Faye, I'm really sorry that you found this in your grapes. I can understand your concerns. 1/4

[Turn 4 | TESCO | @Tesco | 2017-11-06 22:10:38] (in reply to 1694006):
@514048 Would you be able to return the product to the any of our Extra/Super/Metro store and they will log this for you and give you a refund. 2/4

[Turn 5 | TESCO | @Tesco | 2017-11-06 22:10:41] (in reply to 1694006):
@514048 Look forward to hearing back from you. Thanks - Mark 4/4

[Turn 6 | TESCO | @Tesco | 2017-11-06 22:10:43] (in reply to 1694006):
@514048 Can I also ask for your full name, address, a clear photo of the product barcode and the supplier code so I can log this on my end? 3/4

[Turn 7 | CUSTOMER | @514048 | 2017-11-06 22:12:02] (in reply to 1704141):
@Tesco Sure. Thanks ever so. Can I DM you my details?",product_quality_and_safety,escalate,refund_or_compensation,Store: Lincoln; mouldy grapes before best before,
172,1941762,8,1076.4,Clean; Branching,"[Turn 0 | CUSTOMER | @577428 | 2017-10-29 21:52:00] (root):
@Tesco my local Tesco express no longer has a instore bakery? Missed out of a fresh baguette today.
What’s going on? Store 4343

[Turn 1 | CUSTOMER | @577428 | 2017-10-29 23:22:22] (in reply to 1941762):
@Tesco Thanks for the fast reply @Tesco

[Turn 2 | TESCO | @Tesco | 2017-10-29 23:35:08] (in reply to 1941759):
@577428 Hey Lewis, I'll need to contact the store in the morning, I will get back to you as soon as I have any further information. Ty - James

[Turn 3 | TESCO | @Tesco | 2017-10-30 09:55:54] (in reply to 1941759):
@577428 Hi Lewis, we have made a decision to have this removed from the store. I can certainly record your feedback 1/2

[Turn 4 | TESCO | @Tesco | 2017-10-30 09:56:21] (in reply to 1941759):
@577428 I can do this anonymously or under your name and address - Allyn 2/2

[Turn 5 | CUSTOMER | @577428 | 2017-10-30 13:29:46] (in reply to 1941761):
@Tesco Is this due to waste? Surely not to low sales, my wages was spent on it! 1/2

[Turn 6 | CUSTOMER | @577428 | 2017-10-30 13:30:32] (in reply to 1941760):
@Tesco I’ll let you decide, probably best to anonymously for personal reasons. 2/2

[Turn 7 | TESCO | @Tesco | 2017-10-30 15:48:26] (in reply to 2530012):
@577428 Hi Lewis, I've now logged this on our internal systems. Thanks for your feedback - Alison",store_experience_and_staff,do_not_escalate,none,In-store bakery removed (Tesco Express),
173,1971919,8,482.3,Clean; Branching,"[Turn 0 | CUSTOMER | @483667 | 2017-11-26 06:38:02] (root):
When @Tesco pfs in maldon advertise 24hr pay at pump yet all pumps are shut off and staff say u cant use them till they open #falseadvertising

[Turn 1 | TESCO | @Tesco | 2017-11-26 10:21:59] (in reply to 1971919):
@483667 Hi Laura, the pumps should have been available to use even without staff there. I'm so sorry. Please can you confirm what date and time you were there (was it today)? I'll phone the store and find out what's going on. Many thanks - Bryan

[Turn 2 | CUSTOMER | @483667 | 2017-11-26 10:22:52] (in reply to 1971917):
@Tesco I was there about 6:30am this morning. Thank you

[Turn 3 | TESCO | @Tesco | 2017-11-26 13:27:44] (in reply to 1971918):
@483667 Hi Laura, thanks for getting back to us. I have tried to contact my colleagues at the store to query this for you with no luck reaching them. I will keep trying and get back to you as soon as I can. Ty, Andy

[Turn 4 | CUSTOMER | @483667 | 2017-11-26 13:28:21] (in reply to 1971920):
@Tesco Ty 😁

[Turn 5 | TESCO | @Tesco | 2017-11-26 14:39:02] (in reply to 1971921):
@483667 Hi Laura, I have just spoken with my colleague at the station there, and she has mentioned that the pumps were working to her knowledge, However I have passed this on to her and she will look into it further. 1/2

[Turn 6 | TESCO | @Tesco | 2017-11-26 14:39:03] (in reply to 1971921):
@483667 I would like to log your feedback on our system for future review. Can you DM me your details please? I would need your full name, full address or email, Ty, Andy 2/2 https://t.co/py5Z991Bme

[Turn 7 | CUSTOMER | @483667 | 2017-11-26 14:40:22] (in reply to 1971922):
@Tesco No problem",store_experience_and_staff,escalate,requires_pii_or_dm,Store: Maldon petrol station; 24hr pumps closed,
174,2579584,8,15958.7,Clean; Outbound-Root; Branching,"[Turn 0 | TESCO | @Tesco | 2017-11-10 15:33:33] (root):
Raise a glass to our double award-wining Tesco finest* North Row Sauvignon Blanc. It won @731192 Best Sauvignon Blanc and Gold Outstanding Award 2017! Buy it in-store or online. https://t.co/rqaEmPZ80j https://t.co/WSnw8mVqpU

[Turn 1 | CUSTOMER | @731191 | 2017-11-16 19:30:45] (in reply to 2579584):
@Tesco @731192 @Tesco hope it's better than the stale of of date crisps you sell https://t.co/SjrLvu0efg

[Turn 2 | TESCO | @Tesco | 2017-11-16 22:01:39] (in reply to 2579579):
@731191 Hi there, I'm sorry that the crisps you bought were out of date. Could you please DM me your full name, address and email? Could you please include the crisps barcode, store and price of purchase? 1/2

[Turn 3 | TESCO | @Tesco | 2017-11-16 22:04:28] (in reply to 2579579):
@731191 Finally could you please confirm if you'd prefer your Tesco Moneycard by post or by Email? TY - Paul 2/2

[Turn 4 | CUSTOMER | @731191 | 2017-11-21 14:27:05] (in reply to 2579577):
@Tesco Email

[Turn 5 | TESCO | @Tesco | 2017-11-21 16:12:35] (in reply to 2579578):
@731191 Hi Andy. I'm sorry but there is an issue with our digital Moneycard system today. We are working to fix this, but in the meantime I have sent you a Moneycard in the post. This will arrive within 10 working days. Thank you. - Alisha :)

[Turn 6 | CUSTOMER | @731191 | 2017-11-21 16:57:17] (in reply to 2579580):
@Tesco I have received my £1 thank you

[Turn 7 | TESCO | @Tesco | 2017-11-21 17:32:16] (in reply to 2579581):
@731191 Hi there, please do get back in touch with us if there are any issues with the Moneycards. TY - Eve",product_quality_and_safety,escalate,refund_or_compensation,Out of date crisps; Moneycard offered,
175,2584790,8,11349.9,Clean; Branching,"[Turn 0 | CUSTOMER | @142374 | 2017-11-09 19:52:54] (root):
@Tesco can you tell me why one half of the car park at Tesco extra kettering has no lights? It's been like this for a few weeks now and I feel very vulnerable!

[Turn 1 | TESCO | @Tesco | 2017-11-09 21:24:45] (in reply to 2584790):
@142374 I have spoken to the store and they told me that there's been a problem with them but it has been logged and they are hoping someone will be out to fix it tomorrow. - Megan 2/2

[Turn 2 | CUSTOMER | @142374 | 2017-11-16 19:45:45] (in reply to 2584789):
@Tesco Very Disappointed to see the lights are still not working this week. I'm beginning to think that this is some sort of cost cutting as they haven't been working for so long! You should be thinking of the safety of your customers!!

[Turn 3 | TESCO | @Tesco | 2017-11-16 23:50:45] (in reply to 2584785):
@142374 Hi there, I'm sorry the lights are not working. Could you please confirm if you are referring to our Kettering Extra stores car park lights? TY - Paul

[Turn 4 | CUSTOMER | @142374 | 2017-11-17 13:42:32] (in reply to 2584783):
@Tesco Yes I am. It's been like it for weeks now! I'm sure many customers must have complained! It's ridiculous that they are not on, especially in the winter.

[Turn 5 | TESCO | @Tesco | 2017-11-17 15:55:16] (in reply to 2584784):
@142374 Hi there, I've given the store another call and they would like to apologies for this they have call for these to be fixed but are still waiting on maintenance to come out. 1/2

[Turn 6 | TESCO | @Tesco | 2017-11-17 15:55:19] (in reply to 2584784):
@142374 I know this isn't the greatest as it continues to get dark very early but they will continue to chase this up. Hopefully they are fixed soon as possible. Thanks - Lee 2/2

[Turn 7 | CUSTOMER | @142374 | 2017-11-17 17:02:49] (in reply to 2584786):
@Tesco Thanks. I'll let you know when I go again after work next Thursday",store_experience_and_staff,do_not_escalate,none,Store: Kettering Extra; car park lighting safety concern,
176,32061,8,1201.6,Clean; Branching,"[Turn 0 | CUSTOMER | @123090 | 2017-10-31 16:31:28] (root):
It's official... @Tesco red peppers are lovely &amp; red but taste of nothing #TasteTest https://t.co/dK6EomZCQM

[Turn 1 | TESCO | @Tesco | 2017-10-31 18:25:49] (in reply to 32061):
@123090 Hi there, sorry about that! If you can DM over a few details, I'd be happy to pass this on to our suppliers. 1/4

[Turn 2 | TESCO | @Tesco | 2017-10-31 18:26:00] (in reply to 32061):
@123090 Can you send us your full name, postcode &amp; address and email please? We'll also need the details from the packaging if you have it. 2/4

[Turn 3 | TESCO | @Tesco | 2017-10-31 18:26:07] (in reply to 32061):
@123090 We'll need the barcode, SC code (should be on the front) and the expiry date. What store did you buy this from, and for how much? 3/4

[Turn 4 | TESCO | @Tesco | 2017-10-31 18:26:15] (in reply to 32061):
@123090 Do we have your permission to pass this on to our suppliers? Would you prefer a refund by post or email? Thanks - Josh 4/4 https://t.co/py5Z991Bme

[Turn 5 | CUSTOMER | @123090 | 2017-11-01 11:24:50] (in reply to 32059):
@Tesco Maybe pass 2 in-house quality control? &amp; support small producers w/greater focus on quality? chasing profit =mass production =poor quality

[Turn 6 | CUSTOMER | @123090 | 2017-11-01 11:25:41] (in reply to 32059):
@Tesco really not bothered about  a refund - that's not the issue

[Turn 7 | TESCO | @Tesco | 2017-11-01 12:33:02] (in reply to 32058):
@123090 Hi there, can you please provide the details my colleague has asked so we can log this for you? TY - Rian",product_quality_and_safety,escalate,requires_pii_or_dm,Red peppers lacking flavour,"Customer declined refund, wanted quality feedback logged only"
177,475231,8,2822.8,Clean,"[Turn 0 | CUSTOMER | @228095 | 2017-12-01 09:40:03] (root):
Not ideal @Tesco where there is no pavement through the car park to the other door... especially when I have a 7 week old in a pram. https://t.co/zWDxWZ4tDi

[Turn 1 | TESCO | @Tesco | 2017-12-01 10:49:32] (in reply to 475231):
@228095 I'm sorry for the inconvenience caused Katie, please can you let me know which store this is? I can't guarantee a change but I will feed this back to the Management Team for their consideration. Thanks, Leah.

[Turn 2 | CUSTOMER | @228095 | 2017-12-01 19:30:53] (in reply to 475229):
@Tesco Hi it was Earlestown x

[Turn 3 | TESCO | @Tesco | 2017-12-01 21:21:58] (in reply to 475230):
@228095 Hi Katie, thanks for getting back to us. I'm sorry to be a pain, is this the Newton-Le-Willows Superstore? TY - George

[Turn 4 | CUSTOMER | @228095 | 2017-12-02 11:01:02] (in reply to 475232):
@Tesco Yes that's the one 😊

[Turn 5 | TESCO | @Tesco | 2017-12-02 14:39:08] (in reply to 475233):
@228095 Hi Katie, I have had a word with the store and their maintenance people are looking into it. I have no definite schedule for a fix I'm afraid. Thanks - Ian

[Turn 6 | CUSTOMER | @228095 | 2017-12-02 22:12:23] (in reply to 475234):
@Tesco It doesn't matter to me now, it just bothered me that I had to walk in the road with my baby in the pram because there is no path.

[Turn 7 | TESCO | @Tesco | 2017-12-03 08:42:49] (in reply to 475235):
@228095 Hi Katie. I'm sorry for any inconvenience, but if you anything else please don't hesitate to get in touch. Thanks - Chris.",store_experience_and_staff,do_not_escalate,none,Store: Newton-Le-Willows; no pavement through car park,
